UserID,ItemID,Rating
1,622325,1
1,126944,0
1,219179,1
1,267723,0
1,595837,0
1,288237,0
1,450435,0
1,463870,0
1,474134,1
1,151780,1
1,347922,1
1,248699,1
1,111280,1
1,123601,1
1,147073,1
1,502825,1
1,175225,0
1,356572,0
1,434897,0
1,620900,1
1,501892,1
1,515860,1
1,525638,1
1,607002,1
1,428105,1
1,465636,1
1,489371,1
1,517337,1
1,272506,0
1,48909,1
1,142947,1
1,379789,1
1,103717,0
1,183260,0
1,420281,0
1,53579,0
1,374052,1
1,548795,1
1,569497,1
1,425182,1
1,235966,0
1,375146,0
1,22648,0
1,479013,1
1,320872,0
1,169708,0
1,264265,0
1,427524,0
1,96467,0
1,193298,0
1,375876,0
1,60117,0
1,526110,1
1,533654,1
1,538823,1
1,542790,1
1,281203,0
1,381845,0
1,392726,1
1,509005,0
1,346306,1
1,456095,1
1,492053,1
1,610726,1
1,370230,0
1,504457,0
1,520705,0
1,83329,0
1,344158,1
1,402723,1
1,419748,1
1,448805,1
1,505059,1
1,545104,1
1,116110,1
1,408285,1
1,420867,0
1,285108,0
1,133895,0
1,424510,0
1,490754,1
1,531386,1
1,550452,1
1,558154,1
1,192496,1
1,397543,0
1,517718,1
1,17863,0
1,448545,0
1,585280,0
1,168001,0
1,204005,0
1,310729,1
1,172182,1
1,288377,1
1,528753,0
2,323933,1
2,440481,1
2,455679,1
2,190969,1
2,457583,0
2,14195,0
2,483118,0
2,584583,0
2,318203,0
2,608376,0
2,101327,0
2,175835,0
2,11043,0
2,265943,0
2,376986,0
2,207612,0
2,340856,1
2,430285,1
2,518623,1
2,424671,1
2,10608,0
2,37088,0
2,255918,0
2,298463,0
2,213664,0
2,451073,0
2,532127,0
2,322565,0
2,567726,0
2,569179,0
2,574204,0
2,577035,0
2,414614,0
2,465766,0
2,26644,0
2,68310,0
2,467777,0
2,279418,0
2,334122,0
2,39975,0
2,448805,0
2,470248,0
2,481274,0
2,492813,0
2,381617,0
2,442034,0
2,524891,0
2,572641,0
2,270248,0
2,288560,0
2,344617,0
2,361313,0
2,335943,0
2,437970,0
2,556235,0
2,52733,0
2,622061,0
2,68310,0
2,263412,0
2,106739,0
2,358276,0
2,365323,0
2,405710,0
2,460669,0
2,309191,0
2,333393,0
2,283179,1
2,424993,0
2,343098,0
2,144663,0
2,97539,0
2,308424,0
2,154339,0
2,261154,0
2,308418,0
2,129990,0
2,20474,0
2,17127,0
2,315931,0
2,622325,0
2,326771,0
2,41160,0
2,315802,0
2,292956,0
2,593527,0
2,68496,0
2,341671,0
2,470248,0
2,183450,0
2,66926,0
2,190141,0
2,264838,0
2,199491,0
2,307394,0
2,553257,0
2,428598,0
2,311811,0
2,47528,0
2,100899,0
2,99681,0
2,265615,1
2,294927,1
2,297797,1
2,433201,1
2,442074,0
2,532569,0
2,556366,0
2,558154,0
2,279612,0
2,334724,0
2,523191,0
2,427909,0
2,465889,0
2,555050,0
2,598378,0
2,346457,0
2,390355,0
2,459622,0
2,489371,0
2,507696,0
2,492607,0
2,493655,0
2,528144,0
2,539126,0
2,413502,0
2,348411,0
2,73456,0
2,12563,0
2,489371,0
2,539904,0
2,541988,0
2,569455,0
2,569179,0
2,47516,0
2,49691,0
2,159475,0
2,245730,1
2,276553,1
2,314883,1
2,319294,1
2,528308,0
2,507636,0
2,615774,0
2,493774,0
2,558154,0
2,568182,0
2,574204,0
2,578821,0
2,31006,0
2,285358,0
2,513272,0
2,183778,0
2,195644,0
2,207030,0
2,325346,0
2,392726,0
2,371598,0
2,397620,0
2,423702,0
2,423861,0
2,568671,0
2,476626,1
2,239617,0
2,217098,0
2,445523,0
2,495372,0
2,174088,0
2,237926,0
2,347177,0
2,1103,0
2,112126,0
2,166998,0
2,518594,0
2,603439,0
2,611363,0
2,38716,0
2,197765,1
2,370900,0
2,4653,1
2,259426,1
2,470178,0
2,525114,0
2,569179,0
2,101872,0
2,486392,0
2,515963,0
2,536464,0
2,712,0
2,428080,0
2,553793,0
2,575006,0
2,596809,0
2,539126,0
2,569179,0
2,587636,0
2,589856,0
2,330915,0
2,517754,0
2,86671,0
2,512032,0
